path,total_conversions,total_conversion_value,total_null
Affiliate Marketing > Podcast Advertising > Referral Programs > Online Display,0,0.0,1
Affiliate Marketing > Podcast Advertising > SMS Marketing,0,0.0,2
Affiliate Marketing > Podcast Advertising > SMS Marketing > Content Marketing > Pinterest,0,0.0,1
Affiliate Marketing > Podcast Advertising > SMS Marketing > Facebook,0,0.0,1
Affiliate Marketing > Podcast Advertising > SMS Marketing > Pinterest,0,0.0,1
Affiliate Marketing > Podcast Advertising > TikTok,1,833.03,3
Affiliate Marketing > Podcast Advertising > Twitter,1,430.93,5
Affiliate Marketing > Podcast Advertising > Twitter > Affiliate Marketing,0,0.0,1
Affiliate Marketing > Podcast Advertising > Twitter > Bing Paid Search > LinkedIn > LinkedIn,0,0.0,1
Affiliate Marketing > Podcast Advertising > Twitter > Bing Paid Search > Online Display,0,0.0,1
Affiliate Marketing > Podcast Advertising > Twitter > Instagram,0,0.0,2
Affiliate Marketing > Podcast Advertising > Twitter > Pinterest > Content Marketing,0,0.0,1
Affiliate Marketing > Podcast Advertising > YouTube > Pinterest,0,0.0,1
Affiliate Marketing > Referral Programs,2,1017.6500000000001,1
Affiliate Marketing > Referral Programs > Affiliate Marketing > TikTok > Podcast Advertising,0,0.0,1
Affiliate Marketing > Referral Programs > LinkedIn,0,0.0,1
Affiliate Marketing > SMS Marketing,3,1050.17,17
Affiliate Marketing > SMS Marketing > Content Marketing > Content Marketing,0,0.0,1
Affiliate Marketing > SMS Marketing > Content Marketing > Pinterest,0,0.0,1
Affiliate Marketing > SMS Marketing > Facebook,2,1578.24,2
Affiliate Marketing > SMS Marketing > Facebook > Email,0,0.0,1
Affiliate Marketing > SMS Marketing > Facebook > Facebook > Podcast Advertising > SMS Marketing > YouTube,1,347.51,0
Affiliate Marketing > SMS Marketing > Facebook > Online Display > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Facebook > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Instagram,0,0.0,1
Affiliate Marketing > SMS Marketing > LinkedIn,0,0.0,4
Affiliate Marketing > SMS Marketing > LinkedIn > Content Marketing,0,0.0,1
Affiliate Marketing > SMS Marketing > LinkedIn > Content Marketing > TikTok,1,759.07,0
Affiliate Marketing > SMS Marketing > LinkedIn > LinkedIn,0,0.0,1
Affiliate Marketing > SMS Marketing > Online Display,1,899.87,1
Affiliate Marketing > SMS Marketing > Online Display > Facebook > Snapchat,0,0.0,1
Affiliate Marketing > SMS Marketing > Online Display > Pinterest,1,550.78,0
Affiliate Marketing > SMS Marketing > Online Display > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Online Display > Podcast Advertising > Influencer Marketing > LinkedIn,0,0.0,1
Affiliate Marketing > SMS Marketing > Online Display > SMS Marketing,0,0.0,1
Affiliate Marketing > SMS Marketing > Online Display > Snapchat,1,197.22,0
Affiliate Marketing > SMS Marketing > Organic Search,0,0.0,1
Affiliate Marketing > SMS Marketing > Pinterest,1,167.95,1
Affiliate Marketing > SMS Marketing > Pinterest > LinkedIn,0,0.0,1
Affiliate Marketing > SMS Marketing > Pinterest > LinkedIn > Pinterest > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Pinterest > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Podcast Advertising > Online Display > Email,0,0.0,1
Affiliate Marketing > SMS Marketing > Podcast Advertising > Podcast Advertising > Content Marketing,0,0.0,1
Affiliate Marketing > SMS Marketing > Podcast Advertising > Podcast Advertising > Content Marketing > Podcast Advertising > Instagram > Snapchat,0,0.0,1
Affiliate Marketing > SMS Marketing > SMS Marketing,0,0.0,1
Affiliate Marketing > SMS Marketing > TikTok > Content Marketing > Online Display,0,0.0,1
Affiliate Marketing > SMS Marketing > Twitter,0,0.0,2
Affiliate Marketing > SMS Marketing > Twitter > Content Marketing > Podcast Advertising,0,0.0,1
Affiliate Marketing > SMS Marketing > Twitter > SMS Marketing,0,0.0,1
Affiliate Marketing > SMS Marketing > Twitter > Twitter > Pinterest,0,0.0,1
Affiliate Marketing > Snapchat,1,60.72,5
Affiliate Marketing > Snapchat > Facebook > Referral Programs > Content Marketing,0,0.0,1
Affiliate Marketing > Snapchat > Influencer Marketing,0,0.0,1
Affiliate Marketing > Snapchat > Instagram > Bing Paid Search,0,0.0,1
Affiliate Marketing > Snapchat > LinkedIn > Online Display > Facebook > Podcast Advertising,0,0.0,1
Affiliate Marketing > Snapchat > LinkedIn > Online Display > Twitter,0,0.0,1
Affiliate Marketing > Snapchat > LinkedIn > Podcast Advertising > Pinterest > Referral Programs > Podcast Advertising,0,0.0,1
Affiliate Marketing > Snapchat > Organic Search > Podcast Advertising,0,0.0,1
Affiliate Marketing > Snapchat > Podcast Advertising > Podcast Advertising,0,0.0,1
Affiliate Marketing > Snapchat > Snapchat,0,0.0,1
Affiliate Marketing > Snapchat > TikTok,0,0.0,1
Affiliate Marketing > TikTok,2,1110.51,11
Affiliate Marketing > TikTok > Bing Paid Search,0,0.0,1
Affiliate Marketing > TikTok > Content Marketing,0,0.0,1
Affiliate Marketing > TikTok > Google Paid Search > Pinterest,0,0.0,1
Affiliate Marketing > TikTok > Instagram > Referral Programs > Bing Paid Search > LinkedIn > Podcast Advertising > Pinterest,0,0.0,1
Affiliate Marketing > TikTok > LinkedIn,1,187.01,2
Affiliate Marketing > TikTok > LinkedIn > Pinterest > Podcast Advertising > SMS Marketing,0,0.0,1
Affiliate Marketing > TikTok > Online Display,0,0.0,1
Affiliate Marketing > TikTok > Online Display > Facebook > LinkedIn,0,0.0,1
Affiliate Marketing > TikTok > Pinterest,0,0.0,2
Affiliate Marketing > TikTok > Pinterest > YouTube > TikTok,0,0.0,1
Affiliate Marketing > TikTok > Podcast Advertising,0,0.0,2
Affiliate Marketing > TikTok > Podcast Advertising > Pinterest,0,0.0,1
Affiliate Marketing > TikTok > Podcast Advertising > Podcast Advertising > Online Display > Online Display,1,711.88,0
Affiliate Marketing > TikTok > Podcast Advertising > Podcast Advertising > Twitter,1,322.67,0
Affiliate Marketing > TikTok > Podcast Advertising > SMS Marketing > Pinterest,0,0.0,1
Affiliate Marketing > TikTok > SMS Marketing,0,0.0,1
Affiliate Marketing > TikTok > TikTok,0,0.0,1
Affiliate Marketing > TikTok > TikTok > YouTube > Content Marketing,0,0.0,1
Affiliate Marketing > TikTok > Twitter,0,0.0,3
Affiliate Marketing > Twitter,2,918.47,28
Affiliate Marketing > Twitter > Content Marketing,0,0.0,1
Affiliate Marketing > Twitter > Content Marketing > Direct,0,0.0,1
Affiliate Marketing > Twitter > Content Marketing > Email,0,0.0,1
Affiliate Marketing > Twitter > Content Marketing > Pinterest,1,455.37,0
Affiliate Marketing > Twitter > Content Marketing > Pinterest > SMS Marketing > TikTok,0,0.0,1
Affiliate Marketing > Twitter > Content Marketing > Podcast Advertising,0,0.0,1
Affiliate Marketing > Twitter > Facebook,0,0.0,1
Affiliate Marketing > Twitter > Facebook > LinkedIn > Content Marketing > Bing Paid Search,0,0.0,1
Affiliate Marketing > Twitter > Facebook > Podcast Advertising > Online Display > Instagram,0,0.0,1
Affiliate Marketing > Twitter > Google Paid Search,0,0.0,1
Affiliate Marketing > Twitter > Google Paid Search > Podcast Advertising,0,0.0,1
Affiliate Marketing > Twitter > LinkedIn,2,73.26,1
Affiliate Marketing > Twitter > LinkedIn > LinkedIn > SMS Marketing > TikTok,0,0.0,1
Affiliate Marketing > Twitter > Online Display,1,67.79,7
Affiliate Marketing > Twitter > Online Display > Podcast Advertising,1,442.43,0
Affiliate Marketing > Twitter > Online Display > TikTok,0,0.0,1
Affiliate Marketing > Twitter > Organic Search > Podcast Advertising > Online Display,0,0.0,1
Affiliate Marketing > Twitter > Pinterest,0,0.0,2
Affiliate Marketing > Twitter > Pinterest > Email,0,0.0,1
Affiliate Marketing > Twitter > Pinterest > LinkedIn > LinkedIn,0,0.0,1
Affiliate Marketing > Twitter > Pinterest > Online Display > Podcast Advertising,1,264.89,0
Affiliate Marketing > Twitter > Pinterest > Pinterest,0,0.0,1
Affiliate Marketing > Twitter > Pinterest > Podcast Advertising > Online Display,0,0.0,1
Affiliate Marketing > Twitter > Pinterest > TikTok,0,0.0,1
Affiliate Marketing > Twitter > Pinterest > Twitter > Facebook > Podcast Advertising > Content Marketing,0,0.0,1
Affiliate Marketing > Twitter > Podcast Advertising,0,0.0,5
Affiliate Marketing > Twitter > Podcast Advertising > LinkedIn > Twitter,0,0.0,1
Affiliate Marketing > Twitter > Podcast Advertising > Twitter,0,0.0,1
Affiliate Marketing > Twitter > SMS Marketing,0,0.0,2
Affiliate Marketing > Twitter > SMS Marketing > Facebook,1,572.72,0
Affiliate Marketing > Twitter > TikTok,1,481.77,1
Affiliate Marketing > Twitter > TikTok > Facebook,0,0.0,1
Affiliate Marketing > Twitter > Twitter,0,0.0,3
Affiliate Marketing > Twitter > Twitter > Bing Paid Search,0,0.0,1
Affiliate Marketing > Twitter > Twitter > LinkedIn > Email > Online Display,0,0.0,1
Affiliate Marketing > Twitter > Twitter > TikTok > Twitter,0,0.0,1
Affiliate Marketing > Twitter > Twitter > Twitter,0,0.0,1
Affiliate Marketing > YouTube,0,0.0,4
Affiliate Marketing > YouTube > Content Marketing > Instagram,0,0.0,1
Affiliate Marketing > YouTube > Online Display,0,0.0,1
Affiliate Marketing > YouTube > Online Display > Bing Paid Search,0,0.0,1
Affiliate Marketing > YouTube > Online Display > Facebook,0,0.0,1
Affiliate Marketing > YouTube > Online Display > LinkedIn,0,0.0,1
Affiliate Marketing > YouTube > Pinterest > Online Display > Content Marketing,0,0.0,1
Affiliate Marketing > YouTube > Podcast Advertising,0,0.0,1
Affiliate Marketing > YouTube > Podcast Advertising > Online Display,0,0.0,1
Affiliate Marketing > YouTube > Podcast Advertising > Pinterest,0,0.0,1
Affiliate Marketing > YouTube > Twitter,0,0.0,1
Bing Paid Search,56,28825.11,507
Bing Paid Search > Affiliate Marketing,0,0.0,6
Bing Paid Search > Affiliate Marketing > Content Marketing,0,0.0,1
Bing Paid Search > Affiliate Marketing > Online Display > Pinterest > Twitter,0,0.0,1
Bing Paid Search > Affiliate Marketing > Organic Search,0,0.0,1
Bing Paid Search > Affiliate Marketing > Organic Search > Podcast Advertising > Twitter,0,0.0,1
Bing Paid Search > Affiliate Marketing > Podcast Advertising,0,0.0,1
Bing Paid Search > Affiliate Marketing > Podcast Advertising > Content Marketing,0,0.0,1
Bing Paid Search > Affiliate Marketing > Podcast Advertising > SMS Marketing,0,0.0,1
Bing Paid Search > Affiliate Marketing > Twitter,0,0.0,2
Bing Paid Search > Affiliate Marketing > Twitter > Bing Paid Search,0,0.0,1
Bing Paid Search > Bing Paid Search,0,0.0,23
Bing Paid Search > Bing Paid Search > Affiliate Marketing > Twitter > Pinterest > Bing Paid Search,0,0.0,1
Bing Paid Search > Bing Paid Search > Bing Paid Search > TikTok,0,0.0,1
Bing Paid Search > Bing Paid Search > Content Marketing,0,0.0,1
Bing Paid Search > Bing Paid Search > Direct > TikTok > LinkedIn,0,0.0,1
Bing Paid Search > Bing Paid Search > Email > Podcast Advertising,1,954.8,0
Bing Paid Search > Bing Paid Search > Facebook,0,0.0,1
Bing Paid Search > Bing Paid Search > Facebook > Organic Search > LinkedIn > Organic Search,0,0.0,1
Bing Paid Search > Bing Paid Search > Facebook > SMS Marketing,0,0.0,1
Bing Paid Search > Bing Paid Search > LinkedIn,0,0.0,3
Bing Paid Search > Bing Paid Search > LinkedIn > LinkedIn,0,0.0,1
Bing Paid Search > Bing Paid Search > Online Display,0,0.0,3
Bing Paid Search > Bing Paid Search > Online Display > Content Marketing > Online Display > Online Display,0,0.0,1
Bing Paid Search > Bing Paid Search > Online Display > Google Paid Search,0,0.0,1
Bing Paid Search > Bing Paid Search > Online Display > Online Display > Twitter > Podcast Advertising,0,0.0,1
Bing Paid Search > Bing Paid Search > Pinterest,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising,0,0.0,3
Bing Paid Search > Bing Paid Search > Podcast Advertising > LinkedIn,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising > LinkedIn > SMS Marketing,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising > Online Display,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising > Podcast Advertising,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising > Podcast Advertising > Snapchat,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising > Twitter > Affiliate Marketing,0,0.0,1
Bing Paid Search > Bing Paid Search > Podcast Advertising > YouTube > Twitter,0,0.0,1
Bing Paid Search > Bing Paid Search > Referral Programs > Instagram,0,0.0,1
Bing Paid Search > Bing Paid Search > SMS Marketing,0,0.0,2
Bing Paid Search > Bing Paid Search > SMS Marketing > Content Marketing,1,476.31,0
Bing Paid Search > Bing Paid Search > SMS Marketing > LinkedIn > Instagram > SMS Marketing,0,0.0,1
Bing Paid Search > Bing Paid Search > Snapchat > SMS Marketing,0,0.0,1
Bing Paid Search > Bing Paid Search > Snapchat > Twitter,1,487.31,0
Bing Paid Search > Bing Paid Search > TikTok,0,0.0,1
Bing Paid Search > Bing Paid Search > TikTok > Twitter,0,0.0,1
Bing Paid Search > Bing Paid Search > Twitter,0,0.0,1
Bing Paid Search > Bing Paid Search > Twitter > Organic Search > LinkedIn > Podcast Advertising > TikTok,0,0.0,1
Bing Paid Search > Bing Paid Search > YouTube,1,688.94,0
Bing Paid Search > Content Marketing,1,888.58,39
Bing Paid Search > Content Marketing > Affiliate Marketing > LinkedIn,0,0.0,1
Bing Paid Search > Content Marketing > Bing Paid Search,0,0.0,2
Bing Paid Search > Content Marketing > Content Marketing,0,0.0,3
Bing Paid Search > Content Marketing > Content Marketing > Online Display > Online Display,0,0.0,1
Bing Paid Search > Content Marketing > Content Marketing > Online Display > Pinterest,0,0.0,1
Bing Paid Search > Content Marketing > Content Marketing > Podcast Advertising > Online Display,0,0.0,1
Bing Paid Search > Content Marketing > Content Marketing > SMS Marketing,0,0.0,1
Bing Paid Search > Content Marketing > Email > Pinterest,0,0.0,1
Bing Paid Search > Content Marketing > Facebook,0,0.0,1
Bing Paid Search > Content Marketing > Facebook > Podcast Advertising > LinkedIn,0,0.0,1
Bing Paid Search > Content Marketing > Facebook > SMS Marketing > LinkedIn > Facebook,0,0.0,1
Bing Paid Search > Content Marketing > Facebook > Twitter > Snapchat,0,0.0,1
Bing Paid Search > Content Marketing > Facebook > Twitter > TikTok > LinkedIn > Online Display,0,0.0,1
Bing Paid Search > Content Marketing > Google Paid Search > SMS Marketing > Online Display > Influencer Marketing > LinkedIn > Content Marketing,0,0.0,1
Bing Paid Search > Content Marketing > Instagram,0,0.0,1
Bing Paid Search > Content Marketing > Instagram > Pinterest,0,0.0,1
Bing Paid Search > Content Marketing > LinkedIn,0,0.0,2
Bing Paid Search > Content Marketing > LinkedIn > YouTube > Organic Search > Organic Search,0,0.0,1
Bing Paid Search > Content Marketing > Online Display,1,210.46,3
Bing Paid Search > Content Marketing > Online Display > Instagram,0,0.0,1
Bing Paid Search > Content Marketing > Online Display > Pinterest,0,0.0,1
Bing Paid Search > Content Marketing > Online Display > Podcast Advertising,0,0.0,1
Bing Paid Search > Content Marketing > Online Display > Podcast Advertising > SMS Marketing > LinkedIn,0,0.0,1
Bing Paid Search > Content Marketing > Pinterest,0,0.0,5
Bing Paid Search > Content Marketing > Pinterest > Online Display > Podcast Advertising,0,0.0,1
Bing Paid Search > Content Marketing > Pinterest > Podcast Advertising,0,0.0,1
Bing Paid Search > Content Marketing > Pinterest > Referral Programs,0,0.0,1
Bing Paid Search > Content Marketing > Pinterest > Twitter,0,0.0,1
Bing Paid Search > Content Marketing > Podcast Advertising,3,2056.86,2
Bing Paid Search > Content Marketing > Podcast Advertising > Email,1,831.79,0
Bing Paid Search > Content Marketing > Podcast Advertising > Facebook,0,0.0,1
Bing Paid Search > Content Marketing > Podcast Advertising > LinkedIn,0,0.0,2
Bing Paid Search > Content Marketing > Podcast Advertising > Online Display > Facebook,0,0.0,1
Bing Paid Search > Content Marketing > Podcast Advertising > Pinterest,0,0.0,1
Bing Paid Search > Content Marketing > SMS Marketing,0,0.0,1
Bing Paid Search > Content Marketing > Snapchat,1,249.69,0
Bing Paid Search > Content Marketing > Snapchat > Twitter,1,92.9,0
Bing Paid Search > Content Marketing > Twitter,0,0.0,4
Bing Paid Search > Content Marketing > Twitter > LinkedIn,0,0.0,1
Bing Paid Search > Content Marketing > Twitter > Podcast Advertising > Direct > Instagram > Online Display > SMS Marketing,0,0.0,1
Bing Paid Search > Direct,2,1170.27,0
Bing Paid Search > Direct > Content Marketing,0,0.0,1
Bing Paid Search > Direct > Content Marketing > Online Display > LinkedIn > Pinterest,0,0.0,1
Bing Paid Search > Direct > Facebook > Content Marketing,0,0.0,1
Bing Paid Search > Direct > Influencer Marketing,0,0.0,1
Bing Paid Search > Direct > LinkedIn,0,0.0,1
Bing Paid Search > Direct > LinkedIn > Direct,0,0.0,1
Bing Paid Search > Direct > Organic Search,0,0.0,2
Bing Paid Search > Direct > Pinterest > Pinterest > Podcast Advertising > LinkedIn,0,0.0,1
Bing Paid Search > Email,2,1642.3899999999999,15
Bing Paid Search > Email > Bing Paid Search,1,498.74,0
Bing Paid Search > Email > Facebook,0,0.0,1
Bing Paid Search > Email > Facebook > Content Marketing,0,0.0,1
Bing Paid Search > Email > Facebook > Twitter > Online Display,0,0.0,1
Bing Paid Search > Email > Google Paid Search > LinkedIn,0,0.0,1
Bing Paid Search > Email > Instagram > LinkedIn > Twitter,0,0.0,1
Bing Paid Search > Email > LinkedIn,0,0.0,2
